"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId"
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1016, in get_template
    return self._load_template(name, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1087, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 149, in render_template
    template = app.jinja_env.get_or_select_template(template_name_or_list)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/app.py"", line 347, in login
    return render_template(""login.html"")
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 917, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1511, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375675,"nehangptai.vercel.app/login","GET","",-1,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:55",1748086375662,"nehangptai.vercel.app/login","GET","",500,"jn5nf-1748086375336-03f776cd5652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",6,"iad1",120,1024,"","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"127.0.0.1 - - [24/May/2025 11:32:48] ""GET /login HTTP/1.1"" 500 -","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"ERROR:app:Exception on /login [GET]","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"jinja2.exceptions.TemplateNotFound: login.html","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 99, in _get_source_fast
    raise TemplateNotFound(template)","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 65, in get_source
    return self._get_source_fast(environment, template)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/loaders.py"", line 126, in load
    source, filename, uptodate = self.get_source(environment, name)
                                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368775,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 975, in _load_template
    template = self.loader.load(self, name, self.make_globals(globals))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1016, in get_template
    return self._load_template(name, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1087, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 149, in render_template
    template = app.jinja_env.get_or_select_template(template_name_or_list)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/app.py"", line 347, in login
    return render_template(""login.html"")
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 917, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1511, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368774,"nehangptai.vercel.app/login","GET","",-1,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:48",1748086368753,"nehangptai.vercel.app/login","GET","",500,"nddgn-1748086368654-7808abea9284","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/app.py","nehangptai.vercel.app","nehangptai.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",9,"iad1",120,1024,"","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366119,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"127.0.0.1 - - [24/May/2025 11:32:46] ""GET /login HTTP/1.1"" 500 -","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","error","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"ERROR:app:Exception on /login [GET]","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"jinja2.exceptions.TemplateNotFound: login.html","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 99, in _get_source_fast
    raise TemplateNotFound(template)","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 65, in get_source
    return self._get_source_fast(environment, template)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/loaders.py"", line 126, in load
    source, filename, uptodate = self.get_source(environment, name)
                                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 975, in _load_template
    template = self.loader.load(self, name, self.make_globals(globals))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1016, in get_template
    return self._load_template(name, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/jinja2/environment.py"", line 1087, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/templating.py"", line 149, in render_template
    template = app.jinja_env.get_or_select_template(template_name_or_list)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/app.py"", line 347, in login
    return render_template(""login.html"")
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 917, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
"2025-05-24 11:32:46",1748086366118,"nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app/login","GET","",-1,"7tgfb-1748086366059-1560fc2224c2","vercel-favicon/1.0","info","production","main","MISS","lambda","/app.py","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","nehangptai-dq15vfiur-nehanahmed2k23-gmailcoms-projects.vercel.app","dpl_EHpCahx452JdXU4bGEeaqTeU7onu",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_sLNLVUHRJCAH9ercYzhmGRfPJGCY","",""
